mondo_id	name	depth	profile_n	not_n	freq_known_n	snomed_direct_n	snomed_closure_n
MONDO:0006840	lymphangiectasis	3	0	0	0	0	0
MONDO:0006841	lymphangioendothelioma	4	0	0	0	0	0
MONDO:0006846	malignant hypertension	4	0	0	0	0	0
MONDO:0006855	mesenteric vascular occlusion	3	0	0	0	0	0
MONDO:0006857	middle cerebral artery infarction	6	0	0	0	0	0
MONDO:0006875	ocular hypertension	4	0	0	0	0	0
MONDO:0006917	posterior cerebral artery infarction	6	0	0	0	0	0
MONDO:0006935	pulmonary subvalvular stenosis	5	0	0	0	0	0
MONDO:0006936	pulmonary valve stenosis	4	0	0	0	0	0
MONDO:0006945	renal artery obstruction	5	0	0	0	0	0
MONDO:0006947	renovascular hypertension	6	0	0	0	0	0
MONDO:0006948	retinal artery occlusion	4	0	0	0	0	0
MONDO:0006950	retinal vasculitis	3	0	0	0	0	0
MONDO:0006951	retinal vein occlusion	4	0	0	0	0	0
MONDO:0006952	retinopathy of prematurity	6	15	0	15	11	12
MONDO:0006955	rheumatic heart disease	2	0	0	0	0	0
MONDO:0006978	splenic infarction	3	0	0	0	0	0
MONDO:0006981	subacute bacterial endocarditis	5	0	0	0	0	0
MONDO:0006983	subclavian steal syndrome	4	0	0	0	0	0
MONDO:0006987	subvalvular aortic stenosis	5	0	0	0	0	0
MONDO:0006993	systolic heart failure	4	0	0	0	0	0
MONDO:0007001	tricuspid valve prolapse	4	0	0	0	0	0
MONDO:0007031	familial abdominal aortic aneurysm	6	0	0	0	0	0
MONDO:0007088	Alzheimer disease type 1	5	7	0	0	5	6
MONDO:0007098	ACys amyloidosis	5	7	0	4	6	6
MONDO:0007111	aneurysm, intracranial berry type 1	8	2	0	0	2	2
MONDO:0007112	interventricular septum aneurysm	3	2	0	0	1	2
MONDO:0007115	angioma serpiginosum, autosomal dominant	4	1	0	0	1	1
MONDO:0007116	hereditary neurocutaneous angioma	3	7	0	4	7	7
MONDO:0007130	congenital total pulmonary venous return anomaly	5	41	0	40	29	30
MONDO:0007152	arrhythmogenic right ventricular dysplasia 1	5	8	1	7	4	4
MONDO:0007154	arteriovenous malformations of the brain	6	12	0	11	8	10
MONDO:0007171	atrial standstill 1	6	7	0	3	5	5
MONDO:0007172	atrial septal defect 1	4	10	0	0	10	10
MONDO:0007173	atrial septal defect 7	4	16	0	14	16	16
MONDO:0007191	Behcet disease	3	93	0	85	78	83
MONDO:0007194	familial bicuspid aortic valve	3	12	0	12	9	9
MONDO:0007203	blue rubber bleb nevus	3	25	0	13	17	20
MONDO:0007240	progressive familial heart block, type 1A	4	9	0	4	8	8
MONDO:0007263	cardiac rhythm disease	2	0	0	0	0	0
MONDO:0007265	cardiofaciocutaneous syndrome 1	7	108	9	72	68	75
MONDO:0007266	hypertrophic cardiomyopathy 2	4	6	1	6	5	5
MONDO:0007267	hypertrophic cardiomyopathy 3	5	2	0	1	2	2
MONDO:0007268	hypertrophic cardiomyopathy 4	5	27	0	16	23	23
MONDO:0007269	dilated cardiomyopathy 1A	6	21	0	21	18	21
MONDO:0007270	cardiomyopathy, familial restrictive, 1	5	5	0	2	3	4
MONDO:0007297	ADan amyloidosis	5	9	0	0	8	8
MONDO:0007318	Alagille syndrome	3	43	0	43	26	31
MONDO:0007344	cluster headache, familial	5	8	0	0	7	7
MONDO:0007345	aorta coarctation	4	17	2	16	16	17
MONDO:0007385	idiopathic spontaneous coronary artery dissection	2	0	0	0	0	0
MONDO:0007407	Cryoglobulinemic vasculitis	4	35	0	29	31	31
MONDO:0007414	Gorham-Stout disease	4	36	0	36	18	26
MONDO:0007432	cerebral arteriopathy with subcortical infarcts and leukoencephalopathy	2	0	0	0	0	0
MONDO:0007443	congenital unilateral hypoplasia of depressor anguli oris	3	27	0	26	20	26
MONDO:0007472	basal laminar drusen	4	2	0	0	1	1
MONDO:0007524	autosomal dominant Ehlers-Danlos syndrome, vascular type	3	52	0	26	28	28
MONDO:0007534	Beckwith-Wiedemann syndrome	5	92	0	86	60	70
MONDO:0007568	aortic aneurysm, familial thoracic 4	3	18	0	14	12	13
MONDO:0007571	primary erythermalgia	4	25	0	15	20	23
MONDO:0007589	exudative vitreoretinopathy 1	6	15	1	10	12	12
MONDO:0007672	glomuvenous malformation	3	18	0	16	9	15
MONDO:0007701	progressive familial heart block type II	4	6	0	0	5	5
MONDO:0007702	heart-hand syndrome type 3	4	5	0	0	3	3
MONDO:0007707	hemangiomas of small intestine	5	1	0	0	1	1
MONDO:0007732	Holt-Oram syndrome	3	116	0	114	62	74
MONDO:0007781	essential hypertension, genetic	5	3	0	0	0	0
MONDO:0007864	angioosteohypertrophic syndrome	2	43	0	31	33	40
MONDO:0007893	Noonan syndrome with multiple lentigines	6	50	0	50	39	45
MONDO:0007918	microcephaly with or without chorioretinopathy, lymphedema, or intellectual disability	3	92	0	76	67	76
MONDO:0007919	lymphatic malformation 1	3	26	0	24	17	20
MONDO:0007920	lymphatic malformation 5	3	24	0	23	16	19
MONDO:0007921	yellow nail syndrome	3	26	0	24	18	20
MONDO:0007922	lymphedema-distichiasis syndrome	3	40	0	36	34	38
MONDO:0007924	Bannayan-Riley-Ruvalcaba syndrome	2	55	0	55	40	50
MONDO:0007938	46,XY sex reversal 4	6	26	0	25	19	19
MONDO:0008004	familial mitral valve prolapse	4	0	0	0	0	0
MONDO:0008056	myotonic dystrophy type 1	5	120	0	108	84	93
MONDO:0008094	familial multiple nevi flammei	3	23	0	23	19	23
MONDO:0008095	nevus anemicus	3	0	0	0	0	0
MONDO:0008102	sick sinus syndrome 2, autosomal dominant	5	18	2	17	13	13
MONDO:0008104	Noonan syndrome 1	4	57	0	31	43	46
MONDO:0008209	Char syndrome	3	37	0	28	19	20
MONDO:0008289	brain small vessel disease 1 with or without ocular anomalies	5	46	0	27	37	38
MONDO:0008306	ABri amyloidosis	5	7	0	0	6	6
MONDO:0008343	pulmonary atresia with ventricular septal defect	4	2	0	0	2	2
MONDO:0008364	Raynaud disease	3	2	0	0	1	2
MONDO:0008373	retinal arterial tortuosity	3	3	1	3	2	2
MONDO:0008409	congenital myopathy 7A, myosin storage, autosomal dominant	7	22	1	16	11	11
MONDO:0008423	sinus node disease and myopia	5	3	0	0	2	3
MONDO:0008436	Sneddon syndrome	3	66	0	63	43	46
MONDO:0008504	supravalvular aortic stenosis	3	10	0	7	9	9
MONDO:0008534	generalized essential telangiectasia	3	2	0	0	2	2
MONDO:0008535	telangiectasia, hereditary hemorrhagic, type 1	4	49	0	12	30	31
MONDO:0008538	temporal arteritis	4	72	0	69	59	61
MONDO:0008542	tetralogy of fallot	3	12	0	12	8	9
MONDO:0008564	DiGeorge syndrome	3	75	0	32	61	64
MONDO:0008585	HELLP syndrome	8	29	0	29	24	25
MONDO:0008638	varicose disease	3	1	0	0	1	1
MONDO:0008640	vasculitis, lymphocytic, nodular	3	2	0	0	0	1
MONDO:0008641	retinal vasculopathy with cerebral leukoencephalopathy and systemic manifestations	4	71	0	53	49	55
MONDO:0008644	velocardiofacial syndrome	3	38	0	17	27	30
MONDO:0008647	hypertrophic cardiomyopathy 1	5	5	0	0	4	4
MONDO:0008648	ventricular tachycardia, familial	4	3	1	1	3	3
MONDO:0008685	Wolff-Parkinson-White syndrome	3	10	0	7	9	9
MONDO:0008723	very long chain acyl-CoA dehydrogenase deficiency	5	62	0	53	42	44
MONDO:0008734	adrenocortical carcinoma, hereditary	5	2	0	2	2	2
MONDO:0008817	arterial calcification, generalized, of infancy, 1	3	18	0	13	10	13
MONDO:0008818	arterial tortuosity syndrome	2	87	1	76	61	69
MONDO:0008832	right atrial isomerism	4	20	0	9	15	15
MONDO:0008848	atrioventricular dissociation	4	1	0	0	0	0
MONDO:0008889	thromboangiitis obliterans	3	19	0	17	15	15
MONDO:0008895	hereditary arterial and articular multiple calcification syndrome	2	14	0	11	5	9
MONDO:0008896	campomelia, Cumming type	3	30	0	26	21	27
MONDO:0008908	MGAT2-congenital disorder of glycosylation	3	95	2	68	61	66
MONDO:0008911	cardiac lipidosis, familial	6	4	0	0	3	4
MONDO:0008915	dilated cardiomyopathy-hypergonadotropic hypogonadism syndrome	3	24	0	19	17	18
MONDO:0008917	heart defects-limb shortening syndrome	3	13	0	13	6	11
MONDO:0008922	Sengers syndrome	3	36	0	24	26	28
MONDO:0008965	CHARGE syndrome	3	94	0	94	63	79
MONDO:0008982	central areolar choroidal dystrophy	4	17	0	17	7	8
MONDO:0009010	aortic arch interruption	4	32	0	32	24	26
MONDO:0009026	Costello syndrome	6	105	0	56	72	80
MONDO:0009055	cutis marmorata telangiectatica congenita	3	37	0	32	26	32
MONDO:0009144	Ebstein anomaly	5	29	0	27	24	26
MONDO:0009159	Ehlers-Danlos syndrome, cardiac valvular type	3	50	0	49	33	34
MONDO:0009162	Ellis-van Creveld syndrome	3	68	0	51	42	55
MONDO:0009169	endocardial fibroelastosis	3	16	0	16	11	15
MONDO:0009265	Gaucher disease type I	5	59	0	53	50	50
MONDO:0009282	multiple acyl-CoA dehydrogenase deficiency	5	82	0	63	53	57
MONDO:0009290	glycogen storage disease II	5	72	0	72	49	52
MONDO:0009301	46,XY sex reversal 7	6	9	0	8	5	6
MONDO:0009326	congenital heart block	4	35	0	29	27	29
MONDO:0009329	pulmonary venoocclusive disease 2	3	27	2	24	18	21
MONDO:0009337	Hennekam lymphangiectasia-lymphedema syndrome 1	4	63	0	12	42	44
MONDO:0009338	hepatic veno-occlusive disease-immunodeficiency syndrome	4	43	0	39	27	28
MONDO:0009433	hypoplastic left heart syndrome 1	4	3	0	3	3	3
MONDO:0009468	pseudotumor cerebri	4	22	0	21	20	21
MONDO:0009511	Larsen-like syndrome, B3GAT3 type	3	81	0	41	56	58
MONDO:0009533	Dahlberg-Borer-Newcomer syndrome	3	22	0	17	18	18
MONDO:0009649	moyamoya disease 1	7	3	0	0	2	2
MONDO:0009677	autosomal recessive limb-girdle muscular dystrophy type 2C	5	37	1	33	17	18
MONDO:0009719	familial atrial myxoma	3	18	0	18	17	17
MONDO:0009760	Norman-Roberts syndrome	3	45	0	38	28	31
MONDO:0009761	cystic hygroma	4	3	0	0	2	2
MONDO:0009796	ornithine aminotransferase deficiency	3	22	0	19	16	18
MONDO:0009820	osteoporosis-pseudoglioma syndrome	6	64	0	55	42	49
MONDO:0009837	choroid plexus papilloma	4	14	0	10	12	14
MONDO:0009847	pericardial effusion, chronic	3	0	0	0	0	0
MONDO:0009856	Peters plus syndrome	3	133	0	89	86	98
MONDO:0009867	lethal congenital glycogen storage disease of heart	5	34	0	30	30	30
MONDO:0009931	pulmonary atresia-intact ventricular septum syndrome	5	5	0	4	4	5
MONDO:0009933	congenital pulmonary lymphangiectasia	4	35	1	21	28	29
MONDO:0009934	alveolar capillary dysplasia with misalignment of pulmonary veins	3	73	0	70	58	63
MONDO:0009935	pulmonary hypertension, primary, 5	7	9	0	2	9	9
MONDO:0009937	pulmonary venoocclusive disease	2	0	0	0	0	0
MONDO:0009938	pulmonic stenosis	5	1	0	0	1	1
MONDO:0010029	situs inversus	4	0	0	0	0	0
MONDO:0010081	subaortic stenosis, membranous	4	0	0	0	0	0
MONDO:0010179	isolated right ventricular hypoplasia	5	20	0	19	17	18
MONDO:0010199	white forelock with malformations	2	23	0	19	15	19
MONDO:0010221	CHIME syndrome	3	114	0	96	74	82
MONDO:0010226	46,XY sex reversal 2	6	1	0	0	0	0
MONDO:0010269	Coats disease	5	11	0	8	9	11
MONDO:0010295	anhidrotic ectodermal dysplasia-immunodeficiency-osteopetrosis-lymphedema syndrome	3	0	0	0	0	0
MONDO:0010391	angioma serpiginosum, X-linked	4	4	0	1	4	4
MONDO:0010400	X-linked scapuloperoneal muscular dystrophy	7	15	0	7	12	12
MONDO:0010401	X-linked myopathy with postural muscle atrophy	7	19	0	16	11	12
MONDO:0010448	moyamoya angiopathy-short stature-facial dysmorphism-hypergonadotropic hypogonadism syndrome	7	43	0	37	28	32
MONDO:0010468	aneurysm, intracranial berry, 5	8	0	0	0	0	0
MONDO:0010481	angioedema	3	0	0	0	0	0
MONDO:0010542	dilated cardiomyopathy 3B	6	4	0	2	1	1
MONDO:0010543	Barth syndrome	5	38	0	30	25	27
MONDO:0010557	choroideremia	3	22	0	22	12	12
MONDO:0010588	exudative vitreoretinopathy 2, X-linked	5	17	0	11	12	13
MONDO:0010607	heterotaxy, visceral, 1, X-linked	4	53	0	46	41	42
MONDO:0010680	X-linked Emery-Dreifuss muscular dystrophy	6	43	1	43	27	30
MONDO:0010711	TARP syndrome	3	70	0	64	50	57
MONDO:0010753	cardiac valvular dysplasia, X-linked	3	33	0	29	20	21
MONDO:0010765	46,XY complete gonadal dysgenesis	5	4	0	4	3	3
MONDO:0010771	histiocytoid cardiomyopathy	5	44	0	44	40	42
MONDO:0010772	Leber optic atrophy and dystonia	6	18	0	0	14	16
MONDO:0010787	Kearns-Sayre syndrome	5	40	0	30	32	35
MONDO:0010788	Leber hereditary optic neuropathy	5	26	0	21	18	20
MONDO:0010825	atrioventricular defect-blepharophimosis-radial and anal defect syndrome	2	22	0	22	13	15
MONDO:0010829	CARASIL syndrome	4	57	1	49	42	44
MONDO:0010842	multiple cutaneous and mucosal venous malformations	2	2	0	0	2	2
MONDO:0010880	telangiectasia, hereditary hemorrhagic, type 2	4	38	0	6	22	22
MONDO:0010889	arterial dissection-lentiginosis syndrome	2	6	0	4	6	6
MONDO:0010946	hypertrophic cardiomyopathy 6	5	16	0	12	13	13
MONDO:0010947	Budd-Chiari syndrome	3	25	0	23	21	22
MONDO:0010951	dilated cardiomyopathy 1B	6	5	0	0	4	4
MONDO:0010991	laterality defects, autosomal dominant	4	4	0	0	3	4
MONDO:0010996	hereditary hemorrhagic telangiectasia type 3	4	0	0	0	0	0
MONDO:0011001	Brugada syndrome 1	4	8	0	6	7	8
MONDO:0011003	dilated cardiomyopathy 1E	6	15	0	7	12	12
MONDO:0011017	Naxos disease	4	37	1	28	28	30
MONDO:0011028	autosomal recessive limb-girdle muscular dystrophy type 2F	5	15	0	11	9	9
MONDO:0011050	microcephaly-cardiac defect-lung malsegmentation syndrome	2	26	0	23	17	21
MONDO:0011057	cerebrovascular disorder	3	0	0	0	0	0
MONDO:0011076	myofibrillar myopathy 1	5	32	0	23	15	17
MONDO:0011089	patent ductus venosus	3	7	0	0	6	6
MONDO:0011094	dilated cardiomyopathy 1C	5	9	0	7	7	7
MONDO:0011095	dilated cardiomyopathy 1D	4	11	1	11	6	6
MONDO:0011142	Ehlers-Danlos syndrome, musculocontractural type	3	64	0	64	43	54
MONDO:0011151	exudative vitreoretinopathy 4	6	12	0	0	8	8
MONDO:0011188	arrhythmogenic right ventricular dysplasia 3	5	4	0	0	1	1
MONDO:0011189	arrhythmogenic right ventricular dysplasia 4	5	5	0	0	2	2
MONDO:0011191	capillary infantile hemangioma	6	1	0	1	1	1
MONDO:0011208	malignant atrophic papulosis	3	37	0	34	29	34
MONDO:0011232	migraine, familial hemiplegic, 2	7	25	1	16	24	24
MONDO:0011257	MPI-congenital disorder of glycosylation	3	33	2	27	23	27
MONDO:0011354	situs inversus totalis with cystic dysplasia of kidneys and pancreas	5	0	0	0	0	0
MONDO:0011376	ventricular fibrillation, paroxysmal familial, type 1	5	3	0	0	3	3
MONDO:0011377	long QT syndrome 3	5	9	0	7	8	8
MONDO:0011400	dilated cardiomyopathy 1G	6	7	0	0	6	6
MONDO:0011403	left ventricular noncompaction 1	5	15	0	8	11	11
MONDO:0011423	autosomal recessive limb-girdle muscular dystrophy type 2E	5	22	0	16	12	13
MONDO:0011425	dilated cardiomyopathy 1H	6	1	0	0	1	1
MONDO:0011451	cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency 1	5	122	0	119	75	82
MONDO:0011454	patent ductus arteriosus-bicuspid aortic valve-hand anomalies syndrome	3	10	1	7	5	7
MONDO:0011459	arrhythmogenic right ventricular dysplasia 5	5	10	0	0	8	8
MONDO:0011460	arrhythmogenic right ventricular dysplasia 6	5	3	0	2	2	2
MONDO:0011474	progressive familial heart block type IB	4	8	0	2	8	8
MONDO:0011479	postural orthostatic tachycardia syndrome	3	2	0	2	0	0
MONDO:0011482	dilated cardiomyopathy 1I	6	5	1	5	3	3
MONDO:0011484	catecholaminergic polymorphic ventricular tachycardia 1	4	13	0	11	8	8
MONDO:0011514	tricuspid atresia	3	10	0	10	9	9
MONDO:0011531	Noonan syndrome 2	4	73	4	69	52	56
MONDO:0011541	dilated cardiomyopathy 1J	5	9	0	5	7	8
MONDO:0011546	heterotaxy, visceral, 2, autosomal	4	14	0	8	11	11
MONDO:0011567	dilated cardiomyopathy 1K	6	3	0	2	2	2
MONDO:0011583	cerebral amyloid angiopathy, APP-related	5	9	0	7	7	7
MONDO:0011592	exudative vitreoretinopathy 3	5	6	0	0	5	5
MONDO:0011659	heterotaxy, visceral, 3, autosomal	4	0	0	0	0	0
MONDO:0011676	PHACE syndrome	2	51	0	34	36	42
MONDO:0011702	dilated cardiomyopathy 1L	6	6	1	4	3	3
MONDO:0011744	primary intraosseous venous malformation	6	11	0	11	8	8
MONDO:0011766	46,XY gonadal dysgenesis-motor and sensory neuropathy syndrome	6	31	0	31	16	19
MONDO:0011770	aortic aneurysm, familial thoracic 2	3	0	0	0	0	0
MONDO:0011784	Moyamoya disease 2	7	2	0	1	0	0
MONDO:0011827	patent ductus arteriosus	2	0	0	0	0	0
MONDO:0011831	arrhythmogenic right ventricular dysplasia 8	5	6	1	6	5	5
MONDO:0011840	dilated cardiomyopathy 1M	6	6	0	4	3	3
MONDO:0011843	hypertrophic cardiomyopathy 25	5	3	0	3	3	3
MONDO:0011857	atrial fibrillation, familial, 3	5	6	1	5	4	4
MONDO:0011895	idiopathic hypereosinophilic syndrome	4	83	0	78	70	73
MONDO:0011899	Noonan syndrome-like disorder with loose anagen hair	6	29	0	29	18	23
MONDO:0011914	hypotrichosis-lymphedema-telangiectasia syndrome	3	10	3	10	6	6
MONDO:0011915	mitral valve prolapse, myxomatous 2	5	2	0	0	2	2
MONDO:0011927	tufted angioma	6	19	0	16	13	16
MONDO:0011938	atrial septal defect 2	4	8	0	8	8	8
MONDO:0011968	autosomal recessive limb-girdle muscular dystrophy type 2D	5	29	0	25	15	17
MONDO:0012011	coronary artery disease, autosomal dominant, 1	3	7	0	6	6	6
MONDO:0012016	capillary malformation-arteriovenous malformation syndrome	3	29	0	29	22	25
MONDO:0012032	Braddock syndrome	5	24	0	24	19	22
MONDO:0012053	aneurysm, intracranial berry, 2	8	2	0	0	2	2
MONDO:0012061	familial sick sinus syndrome	4	0	0	0	0	0
MONDO:0012062	dilated cardiomyopathy 1O	6	4	0	4	3	3
MONDO:0012066	atrial fibrillation, familial, 1	5	2	0	1	1	1
MONDO:0012105	granulomatosis with polyangiitis	5	95	0	83	73	78
MONDO:0012111	hypertrophic cardiomyopathy 8	5	12	1	5	11	11
MONDO:0012112	hypertrophic cardiomyopathy 10	5	15	0	11	12	12
MONDO:0012122	moyamoya disease 3	7	0	0	0	0	0
MONDO:0012167	atrial fibrillation, familial, 2	5	1	0	0	1	1
MONDO:0012173	long chain 3-hydroxyacyl-CoA dehydrogenase deficiency	5	29	0	25	24	26
MONDO:0012180	arrhythmogenic right ventricular dysplasia 9	5	12	0	11	9	9
MONDO:0012194	aneurysm, intracranial berry, 3	8	1	0	0	1	1
MONDO:0012212	Loeys-Dietz syndrome 1	3	53	6	49	43	45
MONDO:0012264	preeclampsia/eclampsia 2	7	0	0	0	0	0
MONDO:0012265	preeclampsia/eclampsia 3	7	0	0	0	0	0
MONDO:0012266	preeclampsia/eclampsia 4	7	0	0	0	0	0
MONDO:0012285	left ventricular noncompaction 2	5	1	0	0	0	0
MONDO:0012306	cardiomyopathy, familial restrictive, 2	5	0	0	0	0	0
MONDO:0012312	short QT syndrome type 1	4	6	0	0	6	6
MONDO:0012313	short QT syndrome type 2	4	6	0	1	6	6
MONDO:0012314	short QT syndrome type 3	4	5	1	5	3	3
MONDO:0012320	migraine, familial hemiplegic, 3	7	7	0	3	7	7
MONDO:0012343	aortic aneurysm, familial abdominal, 2	7	0	0	0	0	0
MONDO:0012362	dilated cardiomyopathy 1P	6	4	0	2	3	3
MONDO:0012364	dilated cardiomyopathy 1Q	6	1	0	1	1	1
MONDO:0012371	Noonan syndrome 3	4	50	7	46	44	45
MONDO:0012427	Loeys-Dietz syndrome 2	3	61	1	51	43	47
MONDO:0012434	arrhythmogenic right ventricular dysplasia 10	5	12	1	11	8	8
MONDO:0012439	Alagille syndrome due to a NOTCH2 point mutation	4	18	0	0	12	13
MONDO:0012443	aneurysm, intracranial berry, 4	8	0	0	0	0	0
MONDO:0012500	chilblain lupus 1	4	7	2	7	5	5
MONDO:0012506	arrhythmogenic right ventricular dysplasia 11	5	8	0	4	7	7
MONDO:0012526	hereditary angioedema type 3	5	7	0	0	4	4
MONDO:0012532	hereditary hemorrhagic telangiectasia type 4	4	22	0	0	11	12
MONDO:0012547	Noonan syndrome 4	4	44	0	40	32	35
MONDO:0012556	DK1-congenital disorder of glycosylation	5	48	0	48	25	29
MONDO:0012557	cardiomyopathy-hypotonia-lactic acidosis syndrome	5	13	0	11	9	11
MONDO:0012569	mitral valve prolapse, myxomatous 3	5	2	0	0	2	2
MONDO:0012586	coronary artery disease, autosomal dominant 2	3	11	0	1	7	8
MONDO:0012637	COG1-congenital disorder of glycosylation	3	89	0	82	55	60
MONDO:0012654	atrial septal defect 4	4	3	0	2	3	3
MONDO:0012667	dilated cardiomyopathy 1W	6	3	0	3	1	1
MONDO:0012669	Legius syndrome	6	53	5	41	36	43
MONDO:0012677	atrial fibrillation, familial, 4	5	5	0	5	5	5
MONDO:0012678	atrial fibrillation, familial, 5	5	1	0	0	1	1
MONDO:0012684	arrhythmogenic right ventricular dysplasia 12	5	6	2	4	5	5
MONDO:0012690	Noonan syndrome 5	4	38	0	34	28	31
MONDO:0012691	LEOPARD syndrome 2	7	18	0	0	14	16
MONDO:0012699	autosomal recessive limb-girdle muscular dystrophy type 2M	5	18	0	12	9	11
MONDO:0012704	dilated cardiomyopathy 1X	6	8	0	7	3	3
MONDO:0012714	early-onset myopathy with fatal cardiomyopathy	5	23	0	22	10	13
MONDO:0012726	autosomal dominant familial hematuria-retinal arteriolar tortuosity-contractures syndrome	1	14	1	13	8	11
MONDO:0012727	Kawasaki disease	3	46	0	46	32	33
MONDO:0012728	Brugada syndrome 2	4	6	0	2	6	6
MONDO:0012730	aortic aneurysm, familial thoracic 6	3	9	0	4	3	3
MONDO:0012740	chromosome 22q11.2 deletion syndrome, distal	3	64	0	62	43	46
MONDO:0012742	Brugada syndrome 3	4	6	0	0	5	5
MONDO:0012743	Brugada syndrome 4	4	3	0	0	3	3
MONDO:0012744	dilated cardiomyopathy 1Y	5	8	0	8	6	6
MONDO:0012745	dilated cardiomyopathy 1Z	6	3	0	3	3	3
MONDO:0012746	dilated cardiomyopathy 2A	6	4	1	4	2	2
MONDO:0012751	aortic aneurysm, familial abdominal, 3	7	0	0	0	0	0
MONDO:0012752	aneurysm, intracranial berry, 6	8	0	0	0	0	0
MONDO:0012762	catecholaminergic polymorphic ventricular tachycardia 2	4	6	0	2	5	5
MONDO:0012765	lymphatic malformation 2	3	1	0	0	1	1
MONDO:0012799	hypertrophic cardiomyopathy 11	5	17	0	17	16	16
MONDO:0012804	hypertrophic cardiomyopathy 12	5	6	0	6	4	4
MONDO:0012808	dilated cardiomyopathy 1AA	4	12	0	12	9	9
MONDO:0012810	aneurysm, intracranial berry, 7	8	0	0	0	0	0
MONDO:0012811	aneurysm, intracranial berry, 8	8	0	0	0	0	0
MONDO:0012816	atrial fibrillation, familial, 6	5	3	2	3	1	1
MONDO:0012828	atrial fibrillation, familial, 7	5	7	0	7	6	6
MONDO:0012900	cardiomyopathy, familial restrictive, 3	4	8	0	8	4	5
MONDO:0012949	aneurysm, intracranial berry, 9	8	0	0	0	0	0
MONDO:0012950	aneurysm, intracranial berry, 10	8	0	0	0	0	0
MONDO:0013011	atrial septal defect 5	4	1	0	1	1	1
MONDO:0013015	Brugada syndrome 5	4	3	0	0	3	3
MONDO:0013024	chronic thromboembolic pulmonary hypertension	5	37	0	37	27	28
MONDO:0013030	dilated cardiomyopathy 1BB	6	6	0	6	4	4
MONDO:0013053	microcephaly-facio-cardio-skeletal syndrome, Hadziselimovic type	2	31	0	1	24	25
MONDO:0013063	ventricular fibrillation, paroxysmal familial, 2	5	3	0	1	3	3
MONDO:0013066	46,XY sex reversal 3	6	9	0	8	5	5
MONDO:0013071	Emery-Dreifuss muscular dystrophy 4, autosomal dominant	7	6	0	0	2	2
MONDO:0013072	Emery-Dreifuss muscular dystrophy 5, autosomal dominant	7	11	0	6	7	7
MONDO:0013100	atrial fibrillation, familial, 8	5	1	0	0	1	1
MONDO:0013120	46,XY sex reversal 5	6	2	3	2	0	0
MONDO:0013123	atrial septal defect 6	4	3	0	3	3	3
MONDO:0013137	choroidal dystrophy, central areolar 2	3	2	0	0	2	2
MONDO:0013145	Brugada syndrome 6	4	3	0	1	3	3
MONDO:0013146	Brugada syndrome 7	4	5	0	3	4	4
MONDO:0013147	dilated cardiomyopathy 1CC	6	3	0	3	1	1
MONDO:0013148	Brugada syndrome 8	4	3	0	3	3	3
MONDO:0013151	choroidal dystrophy, central areolar, 3	5	2	0	1	2	2
MONDO:0013168	dilated cardiomyopathy 1DD	6	3	1	2	2	2
MONDO:0013186	Noonan syndrome 6	4	47	0	41	35	39
MONDO:0013195	hypertrophic cardiomyopathy 13	5	13	1	9	11	11
MONDO:0013197	hypertrophic cardiomyopathy 14	5	7	0	7	5	5
MONDO:0013198	dilated cardiomyopathy 1EE	6	4	0	4	2	2
MONDO:0013200	hypertrophic cardiomyopathy 15	5	10	0	10	5	5
MONDO:0013211	dilated cardiomyopathy 1FF	6	4	0	4	2	2
MONDO:0013218	exudative vitreoretinopathy 5	6	7	0	5	5	5
MONDO:0013261	dilated cardiomyopathy 1R	5	9	1	8	5	5
MONDO:0013262	dilated cardiomyopathy 1S	5	17	1	16	13	13
MONDO:0013278	lymphatic malformation 3	3	3	0	0	2	3
MONDO:0013317	torsade-de-pointes syndrome with short coupling interval	3	0	0	0	0	0
MONDO:0013324	lymphedema-posterior choanal atresia syndrome	4	4	0	2	4	4
MONDO:0013339	dilated cardiomyopathy 1GG	6	7	0	7	4	4
MONDO:0013369	hypertrophic cardiomyopathy 7	5	5	0	4	4	4
MONDO:0013371	dilated cardiomyopathy 1U	6	8	0	8	6	6
MONDO:0013373	dilated cardiomyopathy 1V	6	10	0	10	8	8
MONDO:0013379	Noonan syndrome 7	4	44	2	38	25	28
MONDO:0013380	LEOPARD syndrome 3	7	32	0	30	22	24
MONDO:0013403	heterotaxy, visceral, 4, autosomal	4	15	0	15	9	9
MONDO:0013410	46,XY sex reversal 6	6	9	0	7	7	7
MONDO:0013412	hypertrophic cardiomyopathy 9	5	1	0	1	1	1
MONDO:0013418	aortic aneurysm, familial thoracic 7	3	5	0	4	2	2
MONDO:0013426	aneurysm-osteoarthritis syndrome	3	82	2	80	63	68
MONDO:0013452	multisystemic smooth muscle dysfunction syndrome	2	20	0	14	13	13
MONDO:0013455	hypertrophic cardiomyopathy 16	5	11	1	10	10	10
MONDO:0013458	hyperuricemia-pulmonary hypertension-renal failure-alkalosis syndrome	5	25	0	21	19	19
MONDO:0013463	congenital heart defects, multiple types, 6	4	14	0	0	11	11
MONDO:0013474	hypertrophic cardiomyopathy 17	5	7	1	6	6	6
MONDO:0013475	hypertrophic cardiomyopathy 18	5	5	0	3	5	5
MONDO:0013476	hypertrophic cardiomyopathy 19	5	0	0	0	0	0
MONDO:0013477	hypertrophic cardiomyopathy 20	5	3	1	3	3	3
